lrp,lat,lon,type,name,district,roadId,chainage,gapPoint
Z1414_LRP003b,23.2635,91.0911386,Culvert,Box Culvert,CM,Z1414,3.316,ROAD
Z1414_LRP004,23.2641111,91.0849997,KmPost,Km post missing,CM,Z1414,3.82,ROAD
Z1414_LRP005,23.2653889,91.0766382,KmPost,Km post missing,CM,Z1414,4.82,ROAD
Z1414_LRP005a,23.2661667,91.0705271,Culvert,Box Culvert,CM,Z1414,5.46,ROAD
Z1414_LRP006,23.2665833,91.0670827,KmPost,Km post missing,CM,Z1414,5.82,ROAD
Z1414_LRP006a,23.267416,91.0608611,Culvert,Box Culvert,CM,Z1414,6.465,ROAD
Z1414_LRP007,23.2680827,91.0574444,KmPost,Km post missing,CM,Z1414,6.82,ROAD
Z1414_LRP007a,23.2683882,91.0561389,Culvert,Box Culvert,CM,Z1414,6.953,ROAD
Z1414_LRP007b,23.2696104,91.0502222,Culvert,Box Culvert,CM,Z1414,7.58,ROAD
Z1414_LRP008,23.2700827,91.0480274,KmPost,Km post missing,CM,Z1414,7.82,ROAD
Z1414_LRPE,23.2705271,91.046083,Others,End of road R140 at Muddafarganj.,CM,Z1414,8.02,ROAD
Z1414_LRPS,23.2642222,91.1232493,Others,Start of Road at Laksam ghat Sawan Intersection with R 141,CM,Z1414,0,ROAD
Z1414_LRPSa,23.2641389,91.1224716,Culvert,Box Culvert,CM,Z1414,0.08,ROAD
Z1414_LRPSb,23.264,91.1163333,Bridge,Baily bridge Start,CM,Z1414,0.711,BRIDGE_START
Z1414_LRPSc,23.2639722,91.1158333,Bridge,Baily bridge end,CM,Z1414,0.762,BRIDGE_END
Z1415_LRP001,23.1070833,91.1378052,KmPost,Km post missing,CM,Z1415,1,ROAD
Z1415_LRP001a,23.1075,91.1406108,Culvert,6.75 Box culvert,CM,Z1415,1.31,ROAD
Z1415_LRP002,23.1086111,91.1469441,KmPost,Km post missing,CM,Z1415,2,ROAD
Z1415_LRP002a,23.1096389,91.1529167,Culvert,5.20 Box Culvert,CM,Z1415,2.67,ROAD
Z1415_LRP003,23.1097222,91.1562778,KmPost,Km post missing,CM,Z1415,3,ROAD
Z1415_LRP003a,23.1107222,91.1586111,Culvert,3.30 Box culvert,CM,Z1415,3.31,ROAD
Z1415_LRP004,23.1107222,91.1652778,KmPost,Km post missing,CM,Z1415,4,ROAD
Z1415_LRP004a,23.1108333,91.16575,Culvert,6.70 Box culvert,CM,Z1415,4.06,ROAD
Z1415_LRP005,23.1125,91.1741938,KmPost,Km post missing,CM,Z1415,5,ROAD
Z1415_LRP005a,23.1126111,91.1638889,Others,RHD road end,CM,Z1415,5.69,GAP_START
Z1415_LRP005b,23.1402219,91.1831382,Others,RHD road start again,CM,Z1415,5.691,GAP_END
Z1415_LRP006,23.1454997,91.1834997,KmPost,Infor.missing,CM,Z1415,6.29,ROAD
Z1415_LRP006a,23.1488886,91.1849441,Culvert,Pipe Culvert,CM,Z1415,6.67,ROAD
Z1415_LRP006b,23.1524444,91.1849163,Culvert,Box Culvert,CM,Z1415,7.09,ROAD
Z1415_LRP006c,23.1536111,91.1854163,Culvert,Box Culvert,CM,Z1415,7.28,ROAD
Z1415_LRP007,23.1536111,91.1854441,KmPost,Km post missing,CM,Z1415,7.29,ROAD
Z1415_LRP007a,23.1563889,91.185833,Culvert,3.50 Box Culvert,CM,Z1415,7.59,ROAD
Z1415_LRP007b,23.1580556,91.1894441,Culvert,1.20 Slab Culvert,CM,Z1415,8.13,ROAD
Z1415_LRP008,23.15881993,91.19053399,KmPost,Km post missing,CM,Z1415,8.29,ROAD
Z1415_LRP008a,23.1595556,91.191583,Culvert,Box Culvert,CM,Z1415,8.444,ROAD
Z1415_LRP008b,23.1605833,91.1921941,Culvert,Box Culvert,CM,Z1415,8.593,ROAD
Z1415_LRP009,23.1623611,91.1961663,KmPost,Km post missing,CM,Z1415,9.29,ROAD
Z1415_LRP009a,23.1627778,91.197583,"Turnoff,Right",Road right turn,CM,Z1415,9.44,ROAD
Z1415_LRP009b,23.1628611,91.198333,Culvert,Slab culvert,CM,Z1415,9.6,ROAD
Z1415_LRPE,23.1629167,91.2024444,Others,End of road at Nangalkot Intersect with Z1048,CM,Z1415,9.98,ROAD
Z1415_LRPS,23.1061667,91.127916,Others,"Start of road at Nather Petua, Binaighar, Laksam",CM,Z1415,0,ROAD
Z1416_LRP001,22.9492219,91.2272771,KmPost,Km post missing,NO,Z1416,1,ROAD
Z1416_LRP001a,22.9481108,91.2267771,Culvert,Box Culvert,NO,Z1416,1.131,ROAD
Z1416_LRP002,22.9408052,91.228916,KmPost,Km post missing,NO,Z1416,2,ROAD
Z1416_LRP002a,22.9369719,91.2310549,Culvert,Box culvert,NO,Z1416,2.588,ROAD
Z1416_LRP003,22.9336663,91.2310271,KmPost,Chanderhat 6 km,NO,Z1416,2.978,ROAD
Z1416_LRP003a,22.9325549,91.2308604,Culvert,Box culvert,NO,Z1416,3.103,ROAD
Z1416_LRP003b,22.9278604,91.2314716,Culvert,Box culvert,NO,Z1416,3.646,ROAD
Z1416_LRP004,22.9260549,91.2302493,KmPost,Infor.missing,NO,Z1416,3.935,ROAD
Z1416_LRP004a,22.9229993,91.2296382,Culvert,Box Culvert,NO,Z1416,4.316,ROAD
Z1416_LRP004b,22.9201938,91.2293049,Culvert,Box Culvert,NO,Z1416,4.635,ROAD
Z1416_LRP005,22.9182493,91.2302493,KmPost,Kallandi 5 km,NO,Z1416,4.954,ROAD
Z1416_LRP005a,22.9164722,91.2308049,Culvert,Box Culvert,NO,Z1416,5.194,ROAD
Z1416_LRP005b,22.9158056,91.2307493,Culvert,Box Culvert,NO,Z1416,5.21,ROAD
Z1416_LRP005c,22.913,91.2318049,Culvert,Box Culvert,NO,Z1416,5.721,ROAD
Z1416_LRP006,22.9109722,91.2325549,KmPost,Km post missing,NO,Z1416,5.954,ROAD
Z1416_LRP006a,22.9091111,91.232916,Culvert,Box Culvert,NO,Z1416,6.173,ROAD
Z1416_LRP006b,22.9043889,91.2334441,Culvert,Box Culvert,NO,Z1416,6.728,ROAD
Z1416_LRP007,22.9024444,91.2338608,KmPost,Km post missing,NO,Z1416,6.954,ROAD
Z1416_LRP007a,22.8981108,91.2333608,"SideRoad,Left",Road to Bashunhat Z1448,NO,Z1416,7.465,ROAD
Z1416_LRP007b,22.8962774,91.2326104,Culvert,Box Culvert,NO,Z1416,7.709,ROAD
Z1416_LRP008,22.8946941,91.2324993,KmPost,Infor.missing,NO,Z1416,7.893,ROAD
Z1416_LRP008a,22.8871386,91.2310827,Culvert,Double Cell Box culvert,NO,Z1416,8.818,ROAD
Z1416_LRP008b,22.88709241,91.2310827,Culvert,Box Culvert,NO,Z1416,8.872,ROAD
Z1416_LRPE,22.887083,91.2310827,Others,End of the road at the end of Culvert Chanderhat.,NO,Z1416,8.883,ROAD
Z1416_LRPS,22.9575556,91.2267216,Others,Start of road from N104 at Kallandi Bazar.,NO,Z1416,0,ROAD
Z1416_LRPSa,22.9544444,91.2263049,Culvert,Box culvert,NO,Z1416,0.36,ROAD
Z1416_LRPSb,22.9511667,91.2263049,Culvert,Box culvert,NO,Z1416,0.7,ROAD
Z1417_LRP001,23.1283655,90.92547734,KmPost,Km post missing,LK,Z1417,1,ROAD
Z1417_LRP001a,23.1284716,90.9325271,Culvert,Culvert,LK,Z1417,1.73,ROAD
Z1417_LRP002,23.1286104,90.9332216,KmPost,Km post missing,LK,Z1417,2,ROAD
Z1417_LRP002a,23.1250827,90.9354719,Culvert,Culvert,LK,Z1417,2.28,ROAD
Z1417_LRP002b,23.124666,90.9357774,Culvert,Culvert,LK,Z1417,2.4,ROAD
Z1417_LRP002c,23.1245271,90.9367774,"SideRoad,Right",Z 1437 Right,LK,Z1417,2.52,ROAD
Z1417_LRP003,23.1239438,90.9402219,KmPost,Km post missing,LK,Z1417,3,ROAD
Z1417_LRP003a,23.1243049,90.942083,Culvert,Culvert,LK,Z1417,3.19,ROAD
Z1417_LRP003b,23.1246938,90.9481663,Bridge,Bridge start,LK,Z1417,3.86,BRIDGE_START
Z1417_LRP003c,23.1246382,90.9482219,Bridge / Bridge,"Bridge end, Noakhali RHD Start / Bridge end, Noakhali RHD Start",LK,Z1417,3.87,BRIDGE_END
Z1417_LRP004,23.1245271,90.948333,KmPost,Km post missing,LK,Z1417,4,ROAD
Z1417_LRP005,23.1214993,90.9561944,KmPost,Chatkhil  8 km,LK,Z1417,5.01,ROAD
Z1417_LRP005a,23.1205827,90.9570556,Culvert,Culvert,LK,Z1417,5.18,ROAD
Z1417_LRP005b,23.1154722,90.9569722,Culvert,Culvert,LK,Z1417,5.9,ROAD
Z1417_LRP006,23.1145,90.9567778,KmPost,Chatkhil 7 km,LK,Z1417,6,ROAD
Z1417_LRP006a,23.1077778,90.9570556,Culvert,Culvert,NO,Z1417,6.76,ROAD
Z1417_LRP007,23.1057778,90.9572778,KmPost,Chatkhil 6 km,NO,Z1417,7,ROAD
Z1417_LRP007a,23.1014444,90.9574167,Culvert,Culvert,NO,Z1417,7.5,ROAD
Z1417_LRP007b,23.0998052,90.9575,Culvert,Culvert,NO,Z1417,7.68,ROAD
Z1417_LRP008,23.0969719,90.9577778,KmPost,Chatkhil 5 km,NO,Z1417,8.01,ROAD
Z1417_LRP008a,23.0902774,90.9577778,Culvert,Culvert,NO,Z1417,8.77,ROAD
Z1417_LRP009,23.0901941,90.9599167,KmPost,Chatkhil 4 km,NO,Z1417,9.01,ROAD
Z1417_LRP009a,23.0872219,90.9611944,Culvert,Culvert,NO,Z1417,9.43,ROAD
Z1417_LRP010,23.0856663,90.9655833,KmPost,Chatkhil 3 km,NO,Z1417,10.01,ROAD
Z1417_LRP010a,23.0816104,90.9666389,Culvert,Culvert,NO,Z1417,10.53,ROAD
Z1417_LRP010b,23.0787771,90.9689438,Culvert,Culvert,NO,Z1417,10.98,ROAD
Z1417_LRP011,23.0784438,90.9690549,KmPost,Chatkhil 2 km,NO,Z1417,11.04,ROAD
Z1417_LRP011a,23.0710827,90.9692493,Culvert,Culvert,NO,Z1417,11.91,ROAD
Z1417_LRP012,23.0697493,90.9690271,KmPost,Km post missing,NO,Z1417,12.04,ROAD
Z1417_LRP012a,23.068666,90.969916,Culvert,Culvert,NO,Z1417,12.27,ROAD
Z1417_LRPE,23.0627778,90.9707493,Others,Road end with R142 at Chatkhil.,NO,Z1417,13.2,ROAD
Z1417_LRPS,23.128166,90.9158611,Others,Road start from Z1436.,LK,Z1417,0,ROAD
Z1417_LRPSa,23.1282216,90.9159167,Culvert,Culvert,LK,Z1417,0.01,ROAD
Z1420_LRP001,22.9548611,91.1238882,KmPost,Chhater Paya 11.0 km,NO,Z1420,1.004,ROAD
Z1420_LRP001a,22.957,91.1243882,Bridge,Baily Bridge start,NO,Z1420,1.31,BRIDGE_START
Z1420_LRP001b,22.9571667,91.1244993,Bridge,Bridge end,NO,Z1420,1.324,BRIDGE_END
Z1420_LRP001c,22.9595,91.1263882,Culvert,Slab culvert,NO,Z1420,1.755,ROAD
Z1420_LRP001d,22.9611389,91.1270549,Culvert,2 V- box culvert,NO,Z1420,1.966,ROAD
Z1420_LRP002,22.9610278,91.1276104,KmPost,Chhater Paya 10 km,NO,Z1420,2.031,ROAD
Z1420_LRP002a,22.9625833,91.1297771,Culvert,Box culvert,NO,Z1420,2.348,ROAD
Z1420_LRP003,22.9680271,91.1316938,KmPost,Chhater Paya  9.0  km,NO,Z1420,3.04,ROAD
Z1420_LRP003a,22.9695827,91.1320549,Culvert,Box culvert,NO,Z1420,3.237,ROAD
Z1420_LRP003b,22.9735271,91.1356941,Culvert,Box culvert,NO,Z1420,3.84,ROAD
Z1420_LRP004,22.9751104,91.137083,KmPost,Chhater Paya  8.0 km,NO,Z1420,4.07,ROAD
Z1420_LRP004a,22.979166,91.1414719,Culvert,Box culvert,NO,Z1420,4.73,ROAD
Z1420_LRP005,22.9822771,91.141583,KmPost,Chhater Paya 7.0 km,NO,Z1420,5.08,ROAD
Z1420_LRP005a,22.9829438,91.1414997,Culvert,Box culvert,NO,Z1420,5.16,ROAD
Z1420_LRP005b,22.9887774,91.1437774,Culvert,Box culvert,NO,Z1420,5.88,ROAD
Z1420_LRP006,22.9902219,91.1446941,KmPost,Chhater Paya  6.0 km,NO,Z1420,6.09,ROAD
Z1420_LRP006a,22.9948886,91.1478052,Culvert,Box culvert,NO,Z1420,6.74,ROAD
Z1420_LRP007,22.9976108,91.1496108,KmPost,Chhater Paya  5.0 km,NO,Z1420,7.1,ROAD
Z1420_LRP007a,23.0041667,91.1507222,Culvert,Box culvert,NO,Z1420,7.85,ROAD
Z1420_LRP008,23.0066111,91.1508056,KmPost,Chhater Paya  4.0 km,NO,Z1420,8.13,ROAD
Z1420_LRP009,23.0144722,91.1501667,KmPost,Chhater Paya 3.0 km,NO,Z1420,9.17,ROAD
Z1420_LRP009a,23.01791077,91.1501667,Bridge,Bridge start,NO,Z1420,9.41,BRIDGE_START
Z1420_LRP009b,23.0180827,91.1501667,Bridge,Bridge end,NO,Z1420,9.422,BRIDGE_END
Z1420_LRP010,23.0248327,91.1501667,KmPost,Chhater Paya 2.0 km,NO,Z1420,10.185,ROAD
Z1420_LRP010a,23.0287771,91.1511389,Culvert,Pipe culvert,NO,Z1420,10.64,ROAD
Z1420_LRP010b,23.0320549,91.1509444,Culvert,Box culvert,NO,Z1420,11.014,ROAD
Z1420_LRP011,23.0338052,91.1506944,KmPost,Chhater Paya 1.0 km,NO,Z1420,11.249,ROAD
Z1420_LRP012,23.0377219,91.1499719,KmPost,Chhater Paya 0.0 km,NO,Z1420,11.695,ROAD
Z1420_LRPE,23.0377497,91.15,Others,Meet with Z-1421 at Chhater Paya,NO,Z1420,11.7,ROAD
Z1420_LRPSa,22.9478608,91.1232216,Culvert,Box Culvert,NO,Z1420,0.2,ROAD
Z1420_LRPSb,22.9484719,91.1233049,Culvert,Box Culvert,NO,Z1420,0.278,ROAD
Z1420_LRPSc,22.95278417,91.12369859,Culvert,Box Culvert,NO,Z1420,0.768,ROAD
Z1421_LRP001,23.0385552,91.1056667,KmPost,Km post misisng,NO,Z1421,1,ROAD
Z1421_LRP001a,23.03856853,91.10585892,Culvert,Box culvert,NO,Z1421,1.02,ROAD
Z1421_LRP002,23.0392219,91.1152778,KmPost,Information missing,NO,Z1421,2,ROAD
Z1421_LRP002a,23.0392497,91.1158333,Culvert,Box culvert,NO,Z1421,2.05,ROAD
Z1421_LRP003,23.0389719,91.1249993,KmPost,Information missing,NO,Z1421,3,ROAD
Z1421_LRP004,23.038833,91.127666,KmPost,Information missing,NO,Z1421,3.28,ROAD
Z1421_LRP004a,23.0386941,91.1298882,Culvert,Box culvert,NO,Z1421,3.51,ROAD
Z1421_LRP005,23.0383052,91.1348052,KmPost,Information missing,NO,Z1421,4.01,ROAD
Z1421_LRP006,23.0375552,91.1444997,KmPost,Information missing,NO,Z1421,5.01,ROAD
Z1421_LRP006a,23.0377774,91.1499719,"SideRoad,Right",Connect with Z1420,NO,Z1421,5.54,ROAD
Z1421_LRP006b,23.0378052,91.1500556,Bridge,Baily bridge start,NO,Z1421,5.58,BRIDGE_START
Z1421_LRP006c,23.0377774,91.1502778,Bridge,Bridge End,NO,Z1421,5.61,BRIDGE_END
Z1421_LRP006d,23.0382219,91.1524722,Culvert,Box culvert,NO,Z1421,5.842,ROAD
Z1421_LRP007,23.0385274,91.1542222,KmPost,Infor. Missing,NO,Z1421,6.02,ROAD
Z1421_LRP008,23.0393886,91.1639444,KmPost,Infor. Missing,NO,Z1421,7.02,ROAD
Z1421_LRP009,23.0400274,91.1750827,KmPost,Infor. Missing,NO,Z1421,8.02,ROAD
Z1421_LRP009a,23.0400552,91.1750827,Culvert,Box culvert,NO,Z1421,8.17,ROAD
Z1421_LRP009b,23.0404997,91.1836941,Culvert,Box Culvert,NO,Z1421,9.02,ROAD
Z1421_LRP010,23.0404997,91.1847774,KmPost,Infor. Missing,NO,Z1421,9.044,ROAD
Z1421_LRP011,23.0409719,91.1937497,KmPost,Infor. Missing,NO,Z1421,10.03,ROAD
Z1421_LRP012,23.0416108,91.2034167,KmPost,Infor. Missing,NO,Z1421,11.03,ROAD
Z1421_LRP012a,23.0416663,91.2037222,Culvert,Box culvert,NO,Z1421,11.12,ROAD
Z1421_LRP012b,23.0433608,91.2085556,Culvert,Box culvert,NO,Z1421,11.65,ROAD
Z1421_LRP013,23.0423608,91.2119167,KmPost,Infor. Missing,NO,Z1421,12.04,ROAD
Z1421_LRP013a,23.0409719,91.2199716,Culvert,Box culvert,NO,Z1421,13.02,ROAD
Z1421_LRP014,23.0409441,91.220666,KmPost,Km post missing,NO,Z1421,13.04,ROAD
Z1421_LRP015,23.0416663,91.229166,KmPost,Infor. Missing (Old),NO,Z1421,13.05,ROAD
Z1421_LRP015a,23.0417774,91.2307493,Culvert,Box culvert,NO,Z1421,14.164,ROAD
Z1421_LRP015b,23.0418052,91.2322771,"SideRoad,Left",Z1444 Temohoni,NO,Z1421,14.322,ROAD
Z1421_LRP015c,23.0415274,91.2323882,Culvert,Box culvert,NO,Z1421,14.713,ROAD
Z1421_LRP015d,23.0382219,91.2324438,Culvert,Box culvert,NO,Z1421,14.975,ROAD
Z1421_LRP016,23.0351386,91.2323049,KmPost,Infor. Missing,NO,Z1421,15.06,ROAD
Z1421_LRP016a,23.03430748,91.23229159,Culvert,Box culvert,NO,Z1421,15.161,ROAD
Z1421_LRP016b,23.031666,91.2322493,Culvert,Box culvert,NO,Z1421,15.482,ROAD
Z1421_LRP016c,23.0276382,91.2317493,Culvert,Box culvert,NO,Z1421,15.916,ROAD
Z1421_LRP017,23.0263049,91.2316382,KmPost,Infor. Missing,NO,Z1421,16.06,ROAD
Z1421_LRP017a,23.0227771,91.2322216,Culvert,Box culvert,NO,Z1421,16.476,ROAD
Z1421_LRP018,23.0173604,91.2326104,KmPost,Infor. Missing,NO,Z1421,17.09,ROAD
Z1421_LRP019,23.00919626,91.23343165,KmPost,Km post missing,NO,Z1421,18.09,ROAD
Z1421_LRP020,23.0071389,91.2336386,KmPost,Infor. Missing,NO,Z1421,18.342,ROAD
Z1421_LRP020a,23.0060278,91.2336941,Culvert,Box culvert,NO,Z1421,18.512,ROAD
Z1421_LRP020b,23.0014444,91.2332216,Culvert,Box culvert,NO,Z1421,19.278,ROAD
Z1421_LRP021,23.0008889,91.2332771,KmPost,Infor. Missing,NO,Z1421,19.81,ROAD
Z1421_LRP022,22.9919163,91.2329438,KmPost,Infor. Missing,NO,Z1421,20.1,ROAD
Z1421_LRP022a,22.9898608,91.2329438,"SideRoad,Left",Road To Selonia (Z1443),NO,Z1421,20.102,ROAD
Z1421_LRP022b,22.9883886,91.2332771,Culvert,Box culvert,NO,Z1421,20.58,ROAD
Z1421_LRP023,22.9836941,91.2317493,KmPost,Infor. Missing,NO,Z1421,21.142,ROAD
Z1421_LRP024,22.9753882,91.2278049,KmPost,Infor. Missing,NO,Z1421,22.152,ROAD
Z1421_LRP024a,22.9722771,91.2259993,Culvert,Box culvert,NO,Z1421,22.55,ROAD
Z1421_LRP024b,22.9674993,91.2237216,Culvert,Box culvert,NO,Z1421,23.14,ROAD
Z1421_LRP025,22.9673327,91.2225827,KmPost,Information missing,NO,Z1421,23.16,ROAD
Z1421_LRP026,22.9579722,91.2210549,KmPost,Information missing,NO,Z1421,24.17,ROAD
Z1421_LRP026a,22.9580278,91.2208882,Culvert,Box culvert,NO,Z1421,24.27,ROAD
Z1421_LRPS,23.0383886,91.0962219,Others,Intersection with R142 at Sonaimuri.,NO,Z1421,0,ROAD
Z1421_LRPSa,23.0383886,91.0962497,KmPost,Start Bridge,NO,Z1421,0.01,BRIDGE_START
Z1421_LRPSb,23.0384163,91.0964441,Bridge,Bridge End,NO,Z1421,0.026,BRIDGE_END
Z1421_LRPSc,23.0383052,91.0976663,RailRoadCrossing,Rail road crossing,NO,Z1421,0.165,ROAD
Z1421_LRPSd,23.0385274,91.1054722,CrossRoad,Intersection with R141,NO,Z1421,0.964,ROAD
Z1422_LRP001,23.2508333,90.8498886,KmPost,Ramganj 18 km,CP,Z1422,0.006,ROAD
Z1422_LRP001a,23.2486941,90.8514722,Culvert,Box Culvert,CP,Z1422,0.325,ROAD
Z1422_LRP001b,23.2472774,90.8524722,Bridge,Bridge start,CP,Z1422,0.492,BRIDGE_START
Z1422_LRP001c,23.2464163,90.8531111,Bridge,Bridge end,CP,Z1422,0.612,BRIDGE_END
Z1422_LRP001d,23.2459163,90.8534722,Culvert,Box culvert,CP,Z1422,0.678,ROAD
Z1422_LRP002,23.2434997,90.8551389,KmPost,Ramganj 17 km,CP,Z1422,1.06,ROAD
Z1422_LRP002a,23.2361941,90.8553611,Culvert,Box Culvert,CP,Z1422,1.81,ROAD
Z1422_LRP003,23.2345274,90.8555278,KmPost,Ramganj 16 km,CP,Z1422,1.995,ROAD
Z1422_LRP003a,23.2265549,90.8549444,Culvert,Box Culvert,CP,Z1422,2.961,ROAD
Z1422_LRP004,23.2255827,90.8548889,KmPost,Ramganj 15 km,CP,Z1422,3.06,ROAD
Z1422_LRP004a,23.218416,90.8546389,Culvert,Box culvert,CP,Z1422,3.848,ROAD
Z1422_LRP005,23.2165556,90.8545278,KmPost,Ramganj 14 km,CP,Z1422,4.05,ROAD
Z1422_LRP006,23.2075833,90.8550833,KmPost,Ramganj 13 km,CP,Z1422,5.09,ROAD
Z1422_LRP006a,23.2058889,90.8549167,Culvert,Box Culvert,CP,Z1422,5.276,ROAD
Z1422_LRP007,23.1984997,90.8543333,KmPost,Ramganj 12 km,CP,Z1422,6.1,ROAD
Z1422_LRP007a,23.1979997,90.8542778,Culvert,Box Culvert,CP,Z1422,6.165,ROAD
Z1422_LRP007b,23.1929441,90.8539444,Culvert,Box Culvert,CP,Z1422,6.719,ROAD
Z1422_LRP008,23.189583,90.85425,KmPost,Ramganj 11 km,CP,Z1422,7.11,ROAD
Z1422_LRP008a,23.1879441,90.8544722,Culvert,Box Culvert,CP,Z1422,7.282,ROAD
Z1422_LRP008b,23.1857219,90.8549722,Culvert,Box culvert,CP,Z1422,7.547,ROAD
Z1422_LRP009,23.1806938,90.85475,KmPost,Ramganj 10 km,CP,Z1422,8.11,ROAD
Z1422_LRP009a,23.1754716,90.8546944,Culvert,Box culvert,CP,Z1422,8.697,ROAD
Z1422_LRP010,23.1717216,90.8549167,KmPost,Ramganj 9 km,CP,Z1422,9.12,ROAD
Z1422_LRP010b,23.1655,90.8548333,Bridge,Bridge start,CP,Z1422,9.815,BRIDGE_START
Z1422_LRP010c,23.1653056,90.8548056,Bridge,Bridge end,CP,Z1422,9.84,BRIDGE_END
Z1422_LRP011,23.1626389,90.8546667,KmPost,Km post mising,CP,Z1422,10.02,ROAD
Z1422_LRP012,23.1592778,90.8551944,KmPost,Ramganj 7 km,LK,Z1422,10.405,ROAD
Z1422_LRP012a,23.1568611,90.8557222,Culvert,Box culvert,LK,Z1422,10.798,ROAD
Z1422_LRP013,23.1513889,90.8594167,KmPost,Ramganj 6 km,LK,Z1422,11.52,ROAD
Z1422_LRP013a,23.1512778,90.8595556,Bridge,Bridge start,LK,Z1422,11.536,BRIDGE_START
Z1422_LRP013b,23.1510556,90.8597222,Bridge,Bridge end,LK,Z1422,11.568,BRIDGE_END
Z1422_LRP014,23.1437497,90.8643889,KmPost,Ramganj 5 km,LK,Z1422,12.5,ROAD
Z1422_LRP014a,23.1434997,90.8642778,Bridge,Bridge start,LK,Z1422,12.525,BRIDGE_START
Z1422_LRP014b,23.1433052,90.8642778,Bridge,Bridge end,LK,Z1422,12.549,BRIDGE_END
Z1422_LRP015,23.1348052,90.8631667,KmPost,Ramganj 4 km,LK,Z1422,13.57,ROAD
Z1422_LRP015a,23.1296938,90.8625278,Culvert,Box Culvert,LK,Z1422,14.126,ROAD
Z1422_LRP016,23.1262216,90.8619722,KmPost,Ramganj 3 km,LK,Z1422,14.53,ROAD
Z1422_LRP016a,23.120416,90.8613333,Culvert,Box culvert,LK,Z1422,15.17,ROAD
Z1422_LRP017,23.1171104,90.8609167,KmPost,Ramganj 2 km,LK,Z1422,15.556,ROAD
Z1422_LRP017a,23.1096667,90.86,Bridge,Bridge start,LK,Z1422,16.41,BRIDGE_START
Z1422_LRP017b,23.10940033,90.85995243,Bridge,Bridge end,LK,Z1422,16.435,BRIDGE_END
Z1422_LRP018,23.1081111,90.8597222,KmPost,Km post missing,LK,Z1422,16.556,ROAD
Z1422_LRP018a,23.1073889,90.8595833,"SideRoad,Left",Connect with Z-1407 at Ramganj Chowrasta,LK,Z1422,16.66,ROAD
Z1422_LRP018b,23.1035,90.8598056,Culvert,Box culvert,LK,Z1422,17.083,ROAD
Z1422_LRP019,23.0993886,90.861,KmPost,Km post missing,LK,Z1422,17.556,ROAD
Z1422_LRP019a,23.0992497,90.8609444,"SideRoad,Left",Road R142,LK,Z1422,17.61,ROAD
Z1422_LRP019b,23.0998052,90.8601111,"Turnoff,Left",Road left turn,LK,Z1422,17.715,ROAD
Z1422_LRP019c,23.09720162,90.85801743,"SideRoad,Right",Road to Nanupur Z1412,LK,Z1422,18.145,ROAD
Z1422_LRP019d,23.0971108,90.8579444,Bridge,Bridge start,LK,Z1422,18.16,BRIDGE_START
Z1422_LRP019e,23.0969441,90.8576667,Bridge,Bridge end,LK,Z1422,18.19,BRIDGE_END
Z1422_LRP019f,23.0942774,90.8557778,"SideRoad,Left",Left Ramgonj Bypass Z1447,LK,Z1422,18.51,ROAD
Z1422_LRP020,23.0925274,90.8543056,KmPost,Lakshmipur 20 km,LK,Z1422,18.78,ROAD
Z1422_LRP020a,23.0869719,90.8500556,Culvert,Box Culvert,LK,Z1422,19.542,ROAD
Z1422_LRP021,23.0851663,90.8488608,KmPost,Lakshmipur 19 km,LK,Z1422,19.78,ROAD
Z1422_LRP021a,23.0802493,90.8476663,Culvert,Box culvert,LK,Z1422,20.347,ROAD
Z1422_LRP022,23.076666,90.845833,KmPost,Lakshmipur 18 km,LK,Z1422,20.88,ROAD
Z1422_LRP022a,23.0754993,90.844833,Culvert,3 V-Box culvert,LK,Z1422,21.052,ROAD
Z1422_LRP023,23.0727493,90.8373886,KmPost,Lakshmipur 17  km,LK,Z1422,21.94,ROAD
Z1422_LRP024,23.0650833,90.8336663,KmPost,Lakshmipur 16 km,LK,Z1422,22.92,ROAD
Z1422_LRP024a,23.0587222,90.8324438,Culvert,Box culvert,LK,Z1422,23.645,ROAD
Z1422_LRP025,23.0565,90.8314716,KmPost,Km post missing,LK,Z1422,23.92,ROAD
Z1422_LRP025a,23.0532222,90.8297493,"SideRoad,Right",Road to Nalgara Z1466,LK,Z1422,24.362,ROAD
Z1422_LRP025b,23.0526389,90.8298327,Culvert,Box culvert,LK,Z1422,24.422,ROAD
Z1422_LRP026,23.0481941,90.8312771,KmPost,Lakshmipur 14 km,LK,Z1422,24.92,ROAD
Z1422_LRP026a,23.0433052,90.8293882,Culvert,Box culvert,LK,Z1422,25.53,ROAD
Z1422_LRP026b,23.0421941,90.8286382,"SideRoad,Right",Z-1466,LK,Z1422,25.69,ROAD
Z1422_LRP027,23.0401108,90.828916,KmPost,Km post missing,LK,Z1422,25.92,ROAD
Z1422_LRP027a,23.0333608,90.8308327,Culvert,Box culvert,LK,Z1422,26.712,ROAD
Z1422_LRP028,23.03122683,90.83118287,KmPost,Km post missing,LK,Z1422,26.92,ROAD
Z1422_LRP028a,23.0279438,90.8317216,Bridge,Baily Bridge start,LK,Z1422,27.24,BRIDGE_START
Z1422_LRP028b,23.0277216,90.8317771,Bridge,Bridge end,LK,Z1422,27.27,BRIDGE_END
Z1422_LRP029,23.0219993,90.8331104,KmPost,Km post missing,LK,Z1422,27.92,ROAD
